PRODUCT DESCRIPTION,IMPORTER,IMPORTER ENTITY,SHIPPER,ARRIVAL DATE,GROSS WEIGHT (LB),GROSS WEIGHT (KG),FOREIGN PORT,US PORT,VESSEL NAME,COUNTRY OF ORIGIN,MARKS &AMP; NUMBERS,CONSIGNEE ADDRESS,SHIPPER ADDRESS,ZIP CODE,NO. OF CONTAINERS,CONTAINER NUMBER,CONTAINER TYPE,QUANTITY,QUANTITY UNIT,MEASUREMENT,MEASUREMENT UNIT,BILL OF LADING,HOUSE VS MASTER,MASTER B/L,VOYAGE NUMBER,SEAL,SHIP REGISTERED IN,IN-BOND ENTRY TYPE,CARRIER CODE,CARRIER NAME,CARRIER CITY,CARRIER STATE,CARRIER ZIP,CARRIER ADDRESS,NOTIFY PARTY,NOTIFY ADDRESS,PLACE OF RECEIPT
FREIGHT COLLECT ROUGH SAWN GREENHEART LUMBER - 8063 BM/19.01C,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS GREENHEART LTD,01/20/2025,62942,28610,Port Bustamante,"New York, New York",MARFRET GUYANE,Jamaica,EFPI PO 55634/55637/ 55644/POG/WAXED ENDS,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792 TE UNITED STATES",99 LALUNI STREET QUEENSTOWN GEORGETOWN TE GUYANA,11792,1,TIIU4218000,4500,136,PCS,0,CM,CMDUCUY0113567, , ,0UAJB,C7698712 CETO187078,FRANCE, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,EVERGREEN FOREST PRODUCTS INC,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792","GEORGETOWN, GY"
FREIGHT COLLECT ROUGH SAWN GREENHEART LUMBER - 8061BM/19.01CB,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS GREENHEART LTD,01/20/2025,61842,28110,Port Bustamante,"New York, New York",MARFRET GUYANE,Jamaica,EFPI PO 55634/55637/ 55644/POG/WAXED ENDS,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792 TE UNITED STATES",99 LALUNI STREET QUEENSTOWN GEORGETOWN TE GUYANA,11792,1,DRYU9213484,4500,98,PCS,0,CM,CMDUCUY0113542, , ,0UAJB,C7698734 CETO187098,FRANCE, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,EVERGREEN FOREST PRODUCTS INC,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792","GEORGETOWN, GY"
GREENHEART PILES GREENHEART PILES GREENHEART PILES GREENHEART PILES FREIGHT COLLECT GREENHEART PILES GREENHEART PILES GREENHEART PILES GREENHEART PILES,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,DEORAJ SINGH SAWMILL,01/20/2025,444112,201869,Port Bustamante,"New York, New York",MARFRET GUYANE,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVENUE WADING RIVER UNITED STATES,"172 YARROWKABRA, LINDEN SOESDYKE HIGHWAY GEORGETOWN TE GUYANA", ,8,CMAU4760958 CMAU6263890 CMAU5088468 CAIU9452030 TCNU5200882 TCLU5126140 CMAU4208105 BEAU4112259,4500 4500 4500 4500 4500 4500 4500 4500,215,PCS,1,CM,CMDUCUY0113346, , ,0UAJB,C7696359 C7696360 C7696355 C7696357 C7696356 C7696354 C7696358 C7696515,FRANCE, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,EVERGREEN FOREST PRODUCTS INC,578 SOUND AVENUE WADING RIVER UNITED STATES,"GEORGETOWN, GY"
"32 PIECES - GREENHEART PILES 1 2''-14'' BUTT X 35' 02 PIECES - GREENHEART PILES 1 2'' BUTT X 16' 01 PIECES - G REENHEART PILES 12'' BUTT X 20 ' 07 PIECES - GREENHEART PILE S 12''-14'' BUTT X 25' 23 PIE CES - GREENHEART PILES 12''-14 '' BUTT X 30' 02 PIECES - GRE, ENHEART PILES 12''-14'' BUTT X 35' 03 PIECES - GREENHEART PILES 1 0''-11'' BUTT X 16' 12 PIECE S - GREENHEART PILES 10''-11'' BUTT X 20' 42 PIECES - GREE NHEART PILES 10''-11'' BUTT X 25","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,WOODPECKER TIMBERS,01/14/2025,143092,65042,Puerto Manzanillo,"Philadelphia, Pennsylvania",POLAR MEXICO,Panama,N/M N/M N/M,"1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 USA 17275813593",BLOCK 'BR' THUIS'TE COVERDEN EAST BANK DEMERARA GUYANA 5926886579,33756,3,MRSU4769432 MSKU1533118 SELU4169089,4EB0 4EB0 4EB0,124,PCS,56,CM,MAEU246977767, , ,501N,186599 PA0468012 186563 PA0468013 186564 PA0468014,SINGAPORE, ,MAEU,MAERSK LINE,MADISON,NJ,07940-0880,"2 GIRALDA FARMS, MADISON AVE.",RICHARD MURRAY & COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 PHONE: 251-432-5549 X16",GEORGETOWN
"19 PIECES - GREENHEART PILES 1 0''-11'' BUTT X 20' 09 PIECES - GREENHEART PILES 10''-11'' BUTT X 25' 04 PIECES - GREENH EART PILES 12''-13'' BUTT X 20 ' 11 PIECES - GREENHEART PILE S 12''-14'' BUTT X 25' 05 PIE, CES - GREENHEART PILES 12''-14 '' BUTT X 30' 02 PIECES - GRE ENHEART PILES 12''-14'' BUTT X 39''","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,WOODPECKER TIMBERS,01/14/2025,51557,23435,Puerto Manzanillo,"Philadelphia, Pennsylvania",POLAR MEXICO,Panama,N/M,"1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 USA 17275813593",BLOCK 'BR' THUIS'TE COVERDEN EAST BANK DEMERARA GUYANA 5926886579,33756,1,MSKU9799613,4EB0,50,PCS,20,CM,MAEU247467203, , ,501N,186956 PA0468003,SINGAPORE, ,MAEU,MAERSK LINE,MADISON,NJ,07940-0880,"2 GIRALDA FARMS, MADISON AVE.",RICHARD MURRAY & COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 PHONE: 251-432-5549 X16",GEORGETOWN
TAPER SAWN SANDURA WALLABA SHI NGLES 525 BUNDLES / 19.42 M3 GREENHEART LUMBER - CHANNEL SIDING 225 PCS. / 2.77 M3 INVOICE DWP2024-522,WOODS DIRECT INTERNATIONAL LLC,WOODS DIRECT INTERNATIONAL LLC,DURABLE WOOD PRODUCTS INC.,01/06/2025,53329,24240,Balboa,"Los Angeles, California",MAERSK SEQUOIA,Panama,N/M,"16300, E COLONIAL DR ORLANDO 32820-1001 14079823328","LOT 81 STONE AVENUE CAMPBELLVILLE, GEORGETOWN GUYANA 5922665594",32820-1001,1,MSKU7231964,2CB0,750,PCS,22,CM,MAEU246907211, , ,451N,186801 PA0479911,SINGAPORE, ,MAEU,MAERSK LINE,MADISON,NJ,07940-0880,"2 GIRALDA FARMS, MADISON AVE.",WOODS DIRECT INTERNATIONAL LLC,"16300, E COLONIAL DR ORLANDO 32820-1001",GEORGETOWN
FREIGHT COLLECT ROUGH SAWN GREENHEART LUMBER - 8022 BM / 18.9,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS GREENHEART LTD,12/27/2024,60962,27710,Port Bustamante,"New York, New York",CMA CGM HOMERE,Jamaica,EFPI 55637/55634/55 640/55644/POG/WAXED ENDS,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792 TE UNITED STATES",99 LALUNI STREET QUEENSTOWN GEORGETOWN TE GUYANA,11792,1,CMAU4683194,4500,52,PCS,0,CM,CMDUCUY0113284, , ,0UAJ3,C7696501 CETO176277,INDONESIA, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,EVERGREEN FOREST PRODUCTS INC,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792","GEORGETOWN, GY"
FREIGHT COLLECT ROUGH SAWN GREENHEART LUMBER - 8048BM/ 18.98C,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS GREENHEART LTD,12/27/2024,60478,27490,Port Bustamante,"New York, New York",CMA CGM HOMERE,Jamaica,EFPI PO 55634/55637 / 55644/POG/WAXED E NDS,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792 TE UNITED STATES",99 LALUNI STREET QUEENSTOWN GEORGETOWN TE GUYANA,11792,1,CAIU9686660,4500,81,PCS,0,CM,CMDUCUY0113341, , ,0UAJ3,C7696503 CETO186401,INDONESIA, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,EVERGREEN FOREST PRODUCTS INC,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792","GEORGETOWN, GY"
FREIGHT COLLECT ROUGH SAWN GREENHEART LUMBER - 8059 BM/19.01C,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS GREENHEART LTD,12/27/2024,61930,28150,Port Bustamante,"New York, New York",CMA CGM HOMERE,Jamaica,EFPI PO 55634/55637 /55644/POG/WAXED ENDS,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792 TE UNITED STATES",99 LALUNI STREET QUEENSTOWN GEORGETOWN TE GUYANA,11792,1,GESU6178519,4500,146,PCS,0,CM,CMDUCUY0113375, , ,0UAJ3,C7696504 CETO186537,INDONESIA, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,EVERGREEN FOREST PRODUCTS INC,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792","GEORGETOWN, GY"
FREIGHT COLLECT ROUGH SAWN GREENHEART LUMBER - 8051BM/18.99 C,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS GREENHEART LTD,12/27/2024,61160,27800,Port Bustamante,"New York, New York",CMA CGM HOMERE,Jamaica,EFPI PO 55634/55637 / 55640/55644/POG/W AXED ENDS,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792 TE UNITED STATES",99 LALUNI STREET QUEENSTOWN GEORGETOWN TE GUYANA,11792,1,TCNU4093239,4500,55,PCS,0,CM,CMDUCUY0113307, , ,0UAJ3,C7696502 CETO186410,INDONESIA, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,EVERGREEN FOREST PRODUCTS INC,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792","GEORGETOWN, GY"
01 PIECES - GREENHEART PILES 1 1'' BUTT X 16' 59 PIECES - GR EENHEART PILES 10''-11'' BUTT X 20' 05 PIECES - GREENHEART PILES 12''-14'' BUTT X 20',"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,WOODPECKER TIMBERS,12/10/2024,45972,20896,Puerto Manzanillo,"Philadelphia, Pennsylvania",SPIRIT OF MELBOURNE,Panama,N/M,"1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 USA 17275813593",BLOCK 'BR' THUIS'TE COVERDEN EAST BANK DEMERARA GUYANA 5926886579,33756,1,TCLU5561810,4EB0,65,PCS,18,CM,MAEU246576442, , ,444N,PA0467972,UNITED KINGDOM, ,MAEU,MAERSK LINE,MADISON,NJ,07940-0880,"2 GIRALDA FARMS, MADISON AVE.",RICHARD MURRAY & COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 PHONE: 251-432-5549 X16",GEORGETOWN
FREIGHT COLLECT ROUGH SAWN GREENHEART LUMBER - 8030 BM/18.94C,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS GREENHEART LTD,12/03/2024,62436,28380,Port Bustamante,"New York, New York",MARFRET GUYANE,Jamaica,EFPI PO 55634/55637 / 55640/55644/POG/ WAXED ENDS,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792 TE UNITED STATES",99 LALUNI STREET QUEENSTOWN GEORGETOWN TE GUYANA,11792,1,CMAU4716723,4500,54,PCS,0,CM,CMDUCUY0113259, , ,0UAIZ,C7696482 CETO176172,FRANCE, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,EVERGREEN FOREST PRODUCTS INC,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792","GEORGETOWN, GY"
23 PIECES - GREENHEART PILES 1 0-11 BUTT X 20' 08 PIECES - GREENHEART PILES 12-14 BUTT X 20' 23 PIECES - GREENHEAR T PILES 12-14 BUTT X 25',"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,WOODPECKER TIMBERS,12/03/2024,50470,22941,Puerto Manzanillo,"Philadelphia, Pennsylvania",POLAR MEXICO,Panama,N/M,"1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 USA 17275813593",BLOCK 'BR' THUIS'TE COVERDEN EAST BANK DEMERARA GUYANA 5926886579,33756,1,MRSU5816591,4EB0,54,PCS,19,CM,MAEU246374494, , ,447N,176260 PA0468007,SINGAPORE, ,MAEU,MAERSK LINE,MADISON,NJ,07940-0880,"2 GIRALDA FARMS, MADISON AVE.",RICHARD MURRAY & COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 PHONE: 251-432-5549 X16",GEORGETOWN
ROUGH SAWN GREENHEART LUMBER ROUGH SAWN GREENHEART LUMBER,LUMBER DECKING COMPANY DBA TROPICAL,THE LUMBER DECKING COMPANY,SOUTH AMERICA LUMBER,11/24/2024,130204,59184,Cartagena,"New York/Newark Area, Newark, New Jersey",ZIM DIAMOND,Colombia,NO MARKS NO NUMBERS NO MARKS NO NUMBERS,"FOREST PRODUCTS 13876 SW 56 STREET #175 MIAMI, FLORIDA, 33175-6021 U.S.A TEL:905-672-8000",44 WAIAKABRA LINDEN SOESDYKE HIGHWAY GUYANA,33175-6021,2,TLLU4460700 ZCSU6772423,4500 4500,615,PCS,1430,CF,ZIMUGTG0019826, , ,1W,CETO176003 A4231558623 CETO176110 A4231558735,HONG KONG, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,LUMBER DECKING COMPANY DBA,USAIROCEAN@WILLSONINTL.COM IMPORTS@TFPWOOD.COM SANGEE@TFPWOOD.COM FERNANDA@TFPWOOD.COM,GEORGETOWN - GUYA
04 PIECES - GREENHEART PILES 1 1 BUTT X 25' 02 PIECES - GRE ENHEART PILES 12-13 BUTT X 2 0' 01 PIECES - GREENHEART PIL ES 15 BUTT X 25' 19 PIECES - GREENHEART PILES 12-15 BUTT X 35' 26 PIECES - GREENHEART PILES 1 2-15 BUTT X 35',"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,WOODPECKER TIMBERS,11/21/2024,82324,37420,Puerto Manzanillo,"Philadelphia, Pennsylvania",POLAR BRASIL,Panama,N/M N/M,"1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 USA 17275813593",BLOCK 'BR' THUIS'TE COVERDEN EAST BANK DEMERARA GUYANA 5926886579,33756,2,GCXU5585478 MRKU4262147,4EB0 4EB0,52,PCS,32,CM,MAEU245674987, , ,445N,175968 PA0467906 175962 PA0467914,MALTA, ,MAEU,MAERSK LINE,MADISON,NJ,07940-0880,"2 GIRALDA FARMS, MADISON AVE.",RICHARD MURRAY & COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 PHONE: 251-432-5549 X16",GEORGETOWN
FREIGHT COLLECT ROUGH SAWN GREENHEART LUMBER - 8064BM/19.02CB,EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS GREENHEART LTD,11/13/2024,63272,28760,Port Bustamante,"New York, New York",MARFRET GUYANE,Jamaica,EFPI PO 55633/POG/ WAXED ENDS,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792 TE UNITED STATES",99 LALUNI STREET QUEENSTOWN GEORGETOWN TE GUYANA,11792,1,CMAU5619034,4500,138,PCS,0,CM,CMDUCUY0113181, , ,0UAIT,C7689318 CETO175842,FRANCE, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,EVERGREEN FOREST PRODUCTS INC,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792","GEORGETOWN, GY"
"BUNDLE #1 09 PIECES - GREENHE ART TIMBER ROUGH 4 X 12 X 24 ' BUNDLE #2 09 PIECES - GREE NHEART TIMBER ROUGH 4 X 12 X 24' BUNDLE #3 09 PIECES - G REENHEART TIMBER ROUGH 4 X 12 X 24' BUNDLE #4 09 PIECES, - GREENHEART TIMBER ROUGH 4 X 12 X 24' BUNDLE #5 09 PIEC ES - GREENHEART TIMBER ROUGH 4 X 12 X 24' BUNDLE #6 09 P IECES - GREENHEART TIMBER ROUG H 4 X 12 X 24' BUNDLE #7 0 9 PIECES - GREENHEART TIMBER R OUGH 4 X 12 X 24' BUNDLE #8 09 PIECES - GREENHEART TIMBE R ROUGH 4 X 12 X 24' BUNDLE #9 20 PIECES - GREENHEART TI MBER ROUGH 2 X 6 X 20' 03 P IECES - GREENHEART TIMBER ROUG H 4 X 12 X 24' / PALLET #10 30 BUNDLES - TAPER SAWN WALLABA SHINGLES THICKN ESS - 7/16 WIDTH - 3 -10 LENGTH - 18 BUNDLE #1 09 PIECES - GREENHE ART TIMBER ROUGH 4 X 12 X 24 ' BUNDLE #2 09 PIECES - GREE NHEART TIMBER ROUGH 4 X 12 X 24' BUNDLE #3 09 PIECES - G REENHEART TIMBER ROUGH 4 X 12 X 24' BUNDLE #4 09 PIECES, - GREENHEART TIMBER ROUGH 4 X 12 X 24' BUNDLE #5 09 PIEC ES - GREENHEART TIMBER ROUGH 4 X 12 X 24' BUNDLE #6 09 P IECES - GREENHEART TIMBER ROUG H 4 X 12 X 24' BUNDLE #7 0 9 PIECES - GREENHEART TIMBER R OUGH 4 X 12 X 24' BUNDLE #8 09 PIECES - GREENHEART TIMBE R ROUGH 4 X 12 X 24' BUNDLE #9 20 PIECES - GREENHEART TI MBER ROUGH 2 X 6 X 20' 03 P IECES - GREENHEART TIMBER ROUG H 4 X 12 X 24' / PALLET #10 30 BUNDLES - TAPER SAWN WALLABA SHINGLES THICKN ESS - 7/16 WIDTH - 3 -10 LENGTH - 18","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,WOODPECKER TIMBERS,11/05/2024,92592,42087,Puerto Manzanillo,"Philadelphia, Pennsylvania",POLAR COSTA RICA,Panama,N/M N/M N/M N/M,"1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 USA 17275813593",BLOCK 'BR' T''HUIS'TE COVERDEN EAST BANK DEMERARA GUYANA 5926886579,33756,2,MRKU4912643 SUDU8975218,4EB0 4EB0,210,PCS,38,CM,MAEU244178713, , ,443N,175686 PA0469394 175676 PA0469446,SINGAPORE, ,MAEU,MAERSK LINE,MADISON,NJ,07940-0880,"2 GIRALDA FARMS, MADISON AVE.",RICHARD MURRAY & COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 PHONE: 251-432-5549 X16",GEORGETOWN
03 PIECES - GREENHEART PILES 1 0-11 BUTT X 25' 11 PIECES - GREENHEART PILES 10-11 BUTT X 30' 01 PIECES - GREENHEART PILES 12 BUTT X 30' 23 PIEC ES - GREENHEART PILES 12-15 BUTT X 35',"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,WOODPECKER TIMBERS,11/05/2024,52000,23636,Puerto Manzanillo,"Philadelphia, Pennsylvania",POLAR COSTA RICA,Panama,N/M,"1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 USA 17275813593",BLOCK 'BR' T''HUIS'TE COVERDEN EAST BANK DEMERARA GUYANA 5926886579,33756,1,MRSU5683415,4EB0,38,PCS,20,CM,MAEU244815398, , ,443N,175677 PA0467852,SINGAPORE, ,MAEU,MAERSK LINE,MADISON,NJ,07940-0880,"2 GIRALDA FARMS, MADISON AVE.",RICHARD MURRAY & COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 PHONE: 251-432-5549 X16",GEORGETOWN
19 PIECES - GREENHEART PILES 13 -16 BUTT X 4 FREIGHT COLLECT 19 PIECES - GREENHEART PILES 13 -15 BUTT X 4,"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,WOODPECKER TIMBERS,10/25/2024,115944,52702,Cartagena,"Philadelphia, Pennsylvania",CMA CGM PREGOLIA,Colombia,NO MARKS NO MARKS,"1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 USA",BLOCK 'BR' T'HUIS'TE COVERDEN EAST BANK DEMERARA GUYANA TE SOUTH AMERICA,33756,2,ECMU8162875 CXDU1861010,9500 9500,38,PCS,0,CM,CMDUCUY0112896, , ,0LIFW,163527 F9438069 163532 F9438068,MALTA, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,RICHARD MURRAY COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 251-432-5549","GEORGETOWN, GY"
ROUGH SAWN GREENHEART LUMBER - 7040BM ALL DUNNAGE IS FUMIGATED WITH LUMBER IN CONTAINER FREIGHT COLLECT ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE'S ACCOUNT SAID TO WEIGH SAID TO BE,WILLIAM G MOORE & SON INC,WILLIAM G. MOORE & SON INC,VARIETY WOODS & GREENHEART LTD,10/19/2024,54167,24621,Port Bustamante,"New York/Newark Area, Newark, New Jersey",H CYGNUS,Jamaica,WGM 9540 P.O.G/ WAXED ENDS,"OF DELAWARE 218 SCHANCK ROAD, PO BOX 6309 FREEHOLD, NEW JERSEY 07728 USA TEL:732-303-6049 FAX:732-303-6075","99 LALUNI STREET, QUEENSTOWN GEORGETOWN GUYANA 592-226-8556",7728,1,TEMU7836894,4500,104,PCS,586,CF,ZIMUGTG0019667, , ,36S,CETO164353 A4231550576,SINGAPORE, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,WILLIAM G MOORE & SON INC,"OF DELAWARE 218 SCHANCK ROAD, PO BOX 6309 FREEHOLD, NEW JERSEY 07728 USA TEL:732-303-6049 FAX:732-303-6075",GEORGETOWN - GUYA
23 PIECES - GREENHEART PILES 1 3-16 BUTT X 39',"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,WOODPECKER TIMBERS,09/24/2024,53021,24100,Puerto Manzanillo,"Port Everglades, Florida",BSG BAHAMAS,Panama,N/M,"1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 USA 17275813593",BLOCK 'BR' T''HUIS'TE COVERDEN EAST BANK DEMERARA GUYANA 5926886579,33756,1,MRKU2212912,4EB0,23,PCS,20,CM,MAEU243495631, , ,438N,163751 PA0469326,LIBERIA, ,MAEU,MAERSK LINE,MADISON,NJ,07940-0880,"2 GIRALDA FARMS, MADISON AVE.",RICHARD MURRAY & COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 PHONE: 251-432-5549 X16",GEORGETOWN
FREIGHT COLLECT 18 PIECES - GREENHEART PILES 15 -16 BUTT X 4,"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,WOODPECKER TIMBERS,09/13/2024,61849,28113,Port Bustamante,"Port Everglades, Florida",CMA CGM VENTANIA,Jamaica,NO MARKS,"1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 USA",BLOCK 'BR' T'HUIS'TE COVERDEN EAST BANK DEMERARA GUYANA TE SOUTH AMERICA,33756,1,CAIU5847026,9500,18,PCS,0,CM,CMDUCUY0112854, , ,0AGFX,154209 F9438067,PORTUGAL, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,RICHARD MURRAY COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 251-432-5549","GEORGETOWN, GY"
FREIGHT COLLECT 22 PIECES - GREENHEART PILES 13 -16 BUTT X 3,"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,WOODPECKER TIMBERS,09/13/2024,62465,28393,Port Bustamante,"Port Everglades, Florida",CMA CGM VENTANIA,Jamaica,NO MARKS,"1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 USA",BLOCK 'BR' T'HUIS'TE COVERDEN EAST BANK DEMERARA GUYANA TE SOUTH AMERICA,33756,1,APHU6906832,4500,22,PCS,0,CM,CMDUCUY0112910, , ,0AGFX,163529 F9438070,PORTUGAL, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,RICHARD MURRAY COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 251-432-5549","GEORGETOWN, GY"
"ROUGH SAWN GREENHEART LUMBER - 8,068BM / 19.0 FREIGHT COLLECT ROUGH SAWN GREENHEART LUMBER - 8,056BM / 19.0",EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS GREENHEART LTD,09/12/2024,125818,57190,Port Bustamante,"New York, New York",MARFRET GUYANE,Jamaica,EFPI PO 55629/POG/WAXED ENDS EFPI PO 55629/POG/ WAXED ENDS,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792 TE UNITED STATES",99 LALUNI STREET QUEENSTOWN GEORGETOWN TE GUYANA,11792,2,TCLU6749864 APHU6854533,4500 4500,372,PCS,0,CM,CMDUCUY0112886, , ,0UAIB,C7686755 CETO154349 C7686612 CETO154359,FRANCE, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,EVERGREEN FOREST PRODUCTS INC,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792","GEORGETOWN, GY"
"25 PIECES - GREENHEART PILES 1 2-14 BUTT X 39' 04 PIECES - GREENHEART PILES 1 0-11 BUTT X 25' 19 PIECES - GREENHEART PILES 10-11 BUTT X 30' 03 PIECES - GREENHEART PILES 12-13 BUTT X 25' 08 PIECES - GREENHEART PILES 12- 14 BUTT X 30' 03 PIECES - GR, EENHEART PILES 12-15 BUTT X 35' 25 PIECES - GREENHEART PILES 1 2-14 BUTT X 39'","CONSIGNEE (NAME,ADDRESS,COUNTRY)", ,WOODPECKER TIMBERS,09/03/2024,129219,58736,Puerto Manzanillo,"Philadelphia, Pennsylvania",POLAR COSTA RICA,Panama,N/M N/M N/M,"BASILICATO NORTH AMERICA, LLC 1001 S. MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 17275813593",BLOCK 'BR' T''HUIS'TE COVERDEN EAST BANK DEMERARA GUYANA 5926886579,33756,3,MSKU0650779 MAGU5192533 MRKU2652233,4EB0 4EB0 4EB0,87,PCS,50,CM,MAEU242573107, , ,434N,PA0472764 PA0472811 PA0472813,SINGAPORE, ,MAEU,MAERSK LINE,MADISON,NJ,07940-0880,"2 GIRALDA FARMS, MADISON AVE.",RICHARD MURRAY & COMPANY INC.,"109 N CONCEPTION STREET MOBILE, AL 36601 PHONE: 251-432-5549 X16",GEORGETOWN
