PRODUCT DESCRIPTION,IMPORTER,IMPORTER ENTITY,SHIPPER,ARRIVAL DATE,GROSS WEIGHT (LB),GROSS WEIGHT (KG),FOREIGN PORT,US PORT,VESSEL NAME,COUNTRY OF ORIGIN,MARKS &AMP; NUMBERS,CONSIGNEE ADDRESS,SHIPPER ADDRESS,ZIP CODE,NO. OF CONTAINERS,CONTAINER NUMBER,CONTAINER TYPE,QUANTITY,QUANTITY UNIT,MEASUREMENT,MEASUREMENT UNIT,BILL OF LADING,HOUSE VS MASTER,MASTER B/L,VOYAGE NUMBER,SEAL,SHIP REGISTERED IN,IN-BOND ENTRY TYPE,CARRIER CODE,CARRIER NAME,CARRIER CITY,CARRIER STATE,CARRIER ZIP,CARRIER ADDRESS,NOTIFY PARTY,NOTIFY ADDRESS,PLACE OF RECEIPT
"OF SAWN TIMBER 305 PIECES SOIT 10 COLIS DEBITES AZOBE(LO PHIRA ALATA), AD FSC 100% DE CL. NO E 19294 BESC: NO 7702 1 HS CODE: 4407293808 FILE : 70012 CONTRAT: FSC13-490- 100% 'SUPPLIER CERTIFIES TH AT THE COVER BOARDS, SPACER ST ICKS AND BLOCKS ARE THE SAME S PECIES AS THE LUMBER BEING SHI PPED. THEY ARE PART OF THE LUM BER SHIPEMNT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 6810 21 OF SAWN TIMBER 305 PIECES SOIT 10 COLIS DEBITES AZOBE(LO PHIRA ALATA), AD FSC 100% DE CL. NO E 19294 BESC: NO 7702 1 HS CODE: 4407293808 FILE : 70012 CONTRAT: FSC13-490- 100% 'SUPPLIER CERTIFIES TH AT THE COVER BOARDS, SPACER ST ICKS AND BLOCKS ARE THE SAME S PECIES AS THE LUMBER BEING SHI PPED. THEY ARE PART OF THE LUM BER SHIPEMNT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 6810 21",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,12/26/2013,57174,25988,Algeciras,"Norfolk, Virginia",MAERSK PITTSBURGH,Spain,N/M N/M,FOR ACCOUNTCOMPAGNIE FORESTIERE DE P.O BOX 1616 DOUALA CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNTCOMPAGNIE FORESTIERE DE P.O BOX 1616 DOUALA CAMEROUN 237-33428022 TEL EX 237-3342 33, ,2,MSKU5905872 MRKU7802254,2CB0 2CB0,10,BDL,23,CM,SAFM753467099, , ,1308,CM0074117 CM0074118,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF DEL",PO BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
"FILE : 70048 CONTRAT : 13-57 0 128 PIECES SOIT 08 COL IS DEBITES AZOBE (LOPHIRA ALAT A) 8 BUNDLES OF SAWN TIMBER HS CODE:4407293808 'SUP PLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLO CKS ARE THE SAME SPECIES AS TH E LUMBER BEING SHIPPED. THEY A RE PART OF THE LUMBER SHIPEMNT , SUBJECT TO APHIS INSPECTION AND ARE EXEMPT WPM RULE' + SER VICE CONTRACT 681021",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,12/26/2013,33329,15150,Algeciras,"Norfolk, Virginia",MAERSK PITTSBURGH,Spain,N/M,FOR ACCOUNT CFK BP 1616 DOUALA CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNT CFK BP 1616 DOUALA CAMEROUN 237-33430820 TEL EX 237-3343 07, ,1,MRKU8233450,2CB0,8,BDL,13,CM,SAFM753479046, , ,1308,CM0075774,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF DEL",PO. BOX 6309 NJ 07728 FREEHOLD USA 1-7323036049 TEL EX 1-732303 60,DOUALA
"OF SAWN TIMBER FSC 100% 452 0 PIECES SOIT 76 COLIS DEBIT ES AZOBE(LOPHIRA ALATA) ,AD DECL. NO E 18579 BESC: NO 7 6697 HS CODE: 4407293808 FILE : 70013 CONTRAT : FSC1 3-489-100% / FSC 13-314-100% 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS A ND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SH IPEMNT, SUBJECT TO APHIS INSPE CTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 681021 OF SAWN TIMBER FSC 100% 452 0 PIECES SOIT 76 COLIS DEBIT ES AZOBE(LOPHIRA ALATA) ,AD DECL. NO E 18579 BESC: NO 7 6697 HS CODE: 4407293808 FILE : 70013 CONTRAT : FSC1 3-489-100% / FSC 13-314-100% 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS A ND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SH IPEMNT, SUBJECT TO APHIS INSPE CTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 681021 OF SAWN TIMBER FSC 100% 452 0 PIECES SOIT 76 COLIS DEBIT ES AZOBE(LOPHIRA ALATA) ,AD DECL. NO E 18579 BESC: NO 7 6697 HS CODE: 4407293808 FILE : 70013 CONTRAT : FSC1 3-489-100% / FSC 13-314-100% 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS A ND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SH IPEMNT, SUBJECT TO APHIS INSPE CTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 681021 OF SAWN TIMBER FSC 100% 452 0 PIECES SOIT 76 COLIS DEBIT ES AZOBE(LOPHIRA ALATA) ,AD DECL. NO E 18579 BESC: NO 7 6697 HS CODE: 4407293808 FILE : 70013 CONTRAT : FSC1 3-489-100% / FSC 13-314-100% 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS A ND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SH IPEMNT, SUBJECT TO APHIS INSPE CTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 681021 OF SAWN TIMBER FSC 100% 452 0 PIECES SOIT 76 COLIS DEBIT ES AZOBE(LOPHIRA ALATA) ,AD DECL. NO E 18579 BESC: NO 7 6697 HS CODE: 4407293808 FILE : 70013 CONTRAT : FSC1 3-489-100% / FSC 13-314-100% 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS A ND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SH IPEMNT, SUBJECT TO APHIS INSPE CTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 681021",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,12/26/2013,178122,80965,Algeciras,"Norfolk, Virginia",MAERSK PITTSBURGH,Spain,N/M N/M N/M N/M N/M,FOR ACCOUNT CFK BP 1616 DOUALA CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNT CFK BP 1616 DOUALA CAMEROUN 237-33430820 TEL EX 237-3343 07, ,5,MSKU7459147 MRKU7766727 TGHU2537969 MSKU7746018 MRKU8303413,2CB0 2CB0 2CB0 2CB0 2CB0,76,BDL,73,CM,SAFM753474300, , ,1308,CM0074365 CM0074363 CM0074362 CM0074361 CM0074364,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF DEL",PO. BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
"FILE : 70034 CONTRAT : 13-484 25 BUNDLES OF SAWN TIMBER 220 PIECES SOIT 25 CO LIS DEBITES AZOBE (LOPHIRA ALA TA) - AD DECL. NO E 18894 BESC: NO 76732 HS CODE:440729380 8 FRE IGHT COLLECT BY MOORE WILLIAM G & SON INC 'SUPPLIER CERTIFIES T HAT THE COVER BOARDS, SPACER S TICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SH IPPED. THEY ARE PART OF THE LU MBER SHIPEMNT, SUBJECT TO APHI S INSPECTION AND ARE EXEMPT WP M RULE' + SERVICE CONTRACT 681 021 FILE : 70034 CONTRAT : 13-484 25 BUNDLES OF SAWN TIMBER 220 PIECES SOIT 25 CO LIS DEBITES AZOBE (LOPHIRA ALA TA) - AD DECL. NO E 18894 BESC: NO 76732 HS CODE:440729380 8 FRE IGHT COLLECT BY MOORE WILLIAM G & SON INC 'SUPPLIER CERTIFIES T HAT THE COVER BOARDS, SPACER S TICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SH IPPED. THEY ARE PART OF THE LU MBER SHIPEMNT, SUBJECT TO APHI S INSPECTION AND ARE EXEMPT WP M RULE' + SERVICE CONTRACT 681 021",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,12/10/2013,79302,36046,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK DHAHRAN,Spain,N/M N/M,FOR ACCOUNT CFK P.O BOX 1616 DOUALA CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNT CFK P.O BOX 1616 DOUALA CAMEROUN 237-33430820 TEL EX 237-3343 07, ,2,MRKU3750527 MSKU9894694,4EB0 4EB0,25,BDL,32,CM,SAFM753428236, , ,1310,CM0071247 CM0071241,LIBERIA, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF DEL",PO. BOX 6309 NJ 07728 FREEHOLD USA 1-7323036049 TEL EX 1-732303 60,DOUALA
"OF SAWN TIMBER 4030 PIECES S OIT 69 COLIS DEBITES AZOBE (LO PHIRA ALATA) DECL. NO E 1401 1 BESC: NO 73885 FILE:4657 CONTRACT: FSC13-314-100% - F SC 100% 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING S HIPPED. THEY ARE PART OF THE L UMBER SHIPEMNT, SUBJECT TO APH IS INSPECTION AND ARE EXEMPT W PM RULE' + SERVICE CONTRACT 68 1021 OF SAWN TIMBER 4030 PIECES S OIT 69 COLIS DEBITES AZOBE (LO PHIRA ALATA) DECL. NO E 1401 1 BESC: NO 73885 FILE:4657 CONTRACT: FSC13-314-100% - F SC 100% 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING S HIPPED. THEY ARE PART OF THE L UMBER SHIPEMNT, SUBJECT TO APH IS INSPECTION AND ARE EXEMPT W PM RULE' + SERVICE CONTRACT 68 1021 OF SAWN TIMBER 4030 PIECES S OIT 69 COLIS DEBITES AZOBE (LO PHIRA ALATA) DECL. NO E 1401 1 BESC: NO 73885 FILE:4657 CONTRACT: FSC13-314-100% - F SC 100% 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING S HIPPED. THEY ARE PART OF THE L UMBER SHIPEMNT, SUBJECT TO APH IS INSPECTION AND ARE EXEMPT W PM RULE' + SERVICE CONTRACT 68 1021 OF SAWN TIMBER 4030 PIECES S OIT 69 COLIS DEBITES AZOBE (LO PHIRA ALATA) DECL. NO E 1401 1 BESC: NO 73885 FILE:4657 CONTRACT: FSC13-314-100% - F SC 100% 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING S HIPPED. THEY ARE PART OF THE L UMBER SHIPEMNT, SUBJECT TO APH IS INSPECTION AND ARE EXEMPT W PM RULE' + SERVICE CONTRACT 68 1021 OF SAWN TIMBER 4030 PIECES S OIT 69 COLIS DEBITES AZOBE (LO PHIRA ALATA) DECL. NO E 1401 1 BESC: NO 73885 FILE:4657 CONTRACT: FSC13-314-100% - F SC 100% 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING S HIPPED. THEY ARE PART OF THE L UMBER SHIPEMNT, SUBJECT TO APH IS INSPECTION AND ARE EXEMPT W PM RULE' + SERVICE CONTRACT 68 1021",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,09/25/2013,169176,76898,Algeciras,"Norfolk, Virginia",MAERSK CHICAGO,Spain,N/M N/M N/M N/M N/M,FOR ACCOUNT CFK SA PO BOX 1616 DOUALA CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNT CFK SA PO BOX 1616 DOUALA CAMEROUN 237-33430820 TEL EX 237-3343 07, ,5,MSKU0169320 MSKU8890924 MSKU0274305 MSKU0248501 MIEU2001170,4EB0 4EB0 4EB0 4EB0 4EB0,69,BDL,69,CM,SAFM560946969, , ,1306,CM0113597 CM0116506 CM0113598 CM0116507 CM0116505,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF DEL",PO. BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
"FILE :4615 CONTRACT : FSC 13-314-10 0% SAWN TIMB ER FSC 100% 1770 PIECES SOIT 37 B UNDLES DEBITES AZOBE (LOPHIRA ALATA) DECL . NO E 12528 BESC: NO 72809 'SUPPLIER CERTIFIES THAT THE COVER BOAR DS, SPACER STICKS AND BLOCKS A RE THE SAME SPECIES AS THE LUM BER BEING SHIPPED. THEY ARE PA RT OF THE LUMBER SHIPEMNT, SUB JECT TO APHIS INSPECTION AND A RE EXEMPT WPM RULE' + SERVICE CONTRACT 681021 FILE :4615 CONTRACT : FSC 13-314-10 0% SAWN TIMB ER FSC 100% 1770 PIECES SOIT 37 B UNDLES DEBITES AZOBE (LOPHIRA ALATA) DECL . NO E 12528 BESC: NO 72809 'SUPPLIER CERTIFIES THAT THE COVER BOAR DS, SPACER STICKS AND BLOCKS A RE THE SAME SPECIES AS THE LUM BER BEING SHIPPED. THEY ARE PA RT OF THE LUMBER SHIPEMNT, SUB JECT TO APHIS INSPECTION AND A RE EXEMPT WPM RULE' + SERVICE CONTRACT 681021 FILE :4615 CONTRACT : FSC 13-314-10 0% SAWN TIMB ER FSC 100% 1770 PIECES SOIT 37 B UNDLES DEBITES AZOBE (LOPHIRA ALATA) DECL . NO E 12528 BESC: NO 72809 'SUPPLIER CERTIFIES THAT THE COVER BOAR DS, SPACER STICKS AND BLOCKS A RE THE SAME SPECIES AS THE LUM BER BEING SHIPPED. THEY ARE PA RT OF THE LUMBER SHIPEMNT, SUB JECT TO APHIS INSPECTION AND A RE EXEMPT WPM RULE' + SERVICE CONTRACT 681021 FILE :4615 CONTRACT : FSC 13-314-10 0% SAWN TIMB ER FSC 100% 1770 PIECES SOIT 37 B UNDLES DEBITES AZOBE (LOPHIRA ALATA) DECL . NO E 12528 BESC: NO 72809 'SUPPLIER CERTIFIES THAT THE COVER BOAR DS, SPACER STICKS AND BLOCKS A RE THE SAME SPECIES AS THE LUM BER BEING SHIPPED. THEY ARE PA RT OF THE LUMBER SHIPEMNT, SUB JECT TO APHIS INSPECTION AND A RE EXEMPT WPM RULE' + SERVICE CONTRACT 681021",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,09/11/2013,136402,62001,Algeciras,"Norfolk, Virginia",MAERSK HARTFORD,Spain,N/M N/M N/M N/M,FOR ACCOUNT CFK BP 1616 DOUALA CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNT CFK BP 1616 DOUALA CAMEROUN 237-33430820 TEL EX 237-3343 07, ,4,MSKU0691309 MSKU9975820 PONU7464478 TCKU9710534,4EB0 4EB0 4EB0 4EB0,37,BDL,56,CM,SAFM560818237, , ,1304,CM0043867 CM0043865 CM0043866 CM0043868,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF DEL",PO. BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
"AZOBE(LOPHIRA ALATA) FILE : 4640 CONTRACT : FSC13-133-100% SAWN TIMB ER 1 182 PIECES SOIT DECL. NO E 12529 BESC: NO72812 SHIPPER PROVIDED HS CODE: 4407293808 FSC 100% DECL. NO E 11467 BESC : NO 72161 SHIPPER PROVIDED HS CODE: 440 7293808 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAM E SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPEMNT, SUBJECT TO AP HIS INSPECTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 6 81021 AZOBE(LOPHIRA ALATA) FILE : 4640 CONTRACT : FSC13-133-100% SAWN TIMB ER 1 182 PIECES SOIT DECL. NO E 12529 BESC: NO72812 SHIPPER PROVIDED HS CODE: 4407293808 FSC 100% DECL. NO E 11467 BESC : NO 72161 SHIPPER PROVIDED HS CODE: 440 7293808 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAM E SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPEMNT, SUBJECT TO AP HIS INSPECTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 6 81021",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,09/04/2013,71769,32622,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK KENTUCKY,Spain,N/M N/M,FOR ACCOUNT CFK BP 1616 DOUALA CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNT CFK BP 1616 DOUALA CAMEROUN 237-33430820 TEL EX 237-3343 07, ,2,PONU7138907 MRKU3259365,4EB0 4EB0,24,BDL,29,CM,SAFM560817663, , ,1310,CM0044472 CM0044473,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF DEL",PO. BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
"FILE : 4610 CONTRACT : FSC13-133 1110 PIECES SOIT 22 COLIS DEBITES AZOBE(LOPHI RA ALATA) DECL. NO E 11409 BESC: NO 72122 SHIPPER PROVIDED HS CODE: 4407293808 FSC 100% 'SUPPLIER CER TIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE T HE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART O F THE LUMBER SHIPEMNT, SUBJECT TO APHIS INSPECTION AND ARE E XEMPT WPM RULE' + SERVICE CONT RACT 650984 FILE : 4610 CONTRACT : FSC13-133 1110 PIECES SOIT 22 COLIS DEBITES AZOBE(LOPHI RA ALATA) DECL. NO E 11409 BESC: NO 72122 SHIPPER PROVIDED HS CODE: 4407293808 FSC 100% 'SUPPLIER CER TIFIES THAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE T HE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART O F THE LUMBER SHIPEMNT, SUBJECT TO APHIS INSPECTION AND ARE E XEMPT WPM RULE' + SERVICE CONT RACT 650984",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,08/16/2013,73175,33261,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK MEMPHIS,Spain,N/M N/M,"FOR ACCOUNT CFK P.O BOX 53 KRIBI,CAMEROUN 1-7323036049 TEL EX 1-732303 60","FOR ACCOUNT CFK P.O BOX 53 KRIBI,CAMEROUN 237-33428022 TEL EX 237-3342 33", ,2,MRKU4766718 PONU8048388,4EB0 4EB0,22,PKG,30,CM,SAFM560704596, , ,1304,CM0044474 CM0044475,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF DEL",PO. BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
"TIMBER 30 COLIS BOIS DEBITES AZOBE DISANT CONTENIR 1800 PIE CES (LOPHIRA ALATA) FSC 100% TIMBER DECL NO E 10756 BESC NO 71740 SHIPPER PROVID ED HS CODE 44072938 FILE 4597 'SUPPLIER CERTIFIES TH AT THE COVER BOARDS, SPACER ST ICKS AND BLOCKS ARE THE SAME S PECIES AS THE LUMBER BEING SHI PPED. THEY ARE PART OF THE LUM BER SHIPEMNT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 6509 84 TIMBER 30 COLIS BOIS DEBITES AZOBE DISANT CONTENIR 1800 PIE CES (LOPHIRA ALATA) FSC 100% TIMBER DECL NO E 10756 BESC NO 71740 SHIPPER PROVID ED HS CODE 44072938 FILE 4597 'SUPPLIER CERTIFIES TH AT THE COVER BOARDS, SPACER ST ICKS AND BLOCKS ARE THE SAME S PECIES AS THE LUMBER BEING SHI PPED. THEY ARE PART OF THE LUM BER SHIPEMNT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 6509 84",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,08/06/2013,70966,32257,Algeciras,"New York/Newark Area, Newark, New Jersey",SEALAND CHAMPION,Spain,VOIR RAPPORT EMPOTAGE VOIR RAPPORT EMPOTAGE,P/C COMPAGNIE FORESTIERE DE KRIBI ( BP 1616-DOUALA-CAMEROUN TEL: +237 33 43 07 11- +237 79 53 8 1-7323036049 TEL EX 1-732303 60,P/C COMPAGNIE FORESTIERE DE KRIBI ( BP 1616-DOUALA-CAMEROUN TEL: +237 33 43 07 11- +237 79 53 8 237-33425703 TEL EX 237-3342 68, ,2,MSKU6815222 MSKU6686573,4CB0 4CB0,30,PKG,29,CM,SAFM560635469, , ,1314,CM0110477 CM0110478,HONG KONG, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G.MOORE & SON, INC. OF DE",PO BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
"SVC 650984 CT : FSC13-133-10 0% DOS: 4574 DOSS: TBE 965 7 26 BUNDLES AZOBE SAWN TI MBER (LOPHIRA ALATA) DEC L: NO 10542 BESC: NO 71641 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS A ND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SH IPEMNT, SUBJECT TO APHIS INSPE CTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 650984 SVC 650984 CT : FSC13-133-10 0% DOS: 4574 DOSS: TBE 965 7 26 BUNDLES AZOBE SAWN TI MBER (LOPHIRA ALATA) DEC L: NO 10542 BESC: NO 71641 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS A ND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SH IPEMNT, SUBJECT TO APHIS INSPE CTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 650984 SVC 650984 CT : FSC13-133-10 0% DOS: 4574 DOSS: TBE 965 7 26 BUNDLES AZOBE SAWN TI MBER (LOPHIRA ALATA) DEC L: NO 10542 BESC: NO 71641 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS A ND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SH IPEMNT, SUBJECT TO APHIS INSPE CTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 650984",TO ORDER GETMA CAMEROUN / DOUALA, ,GETMA CAMEROUN / DOUALA,07/30/2013,108315,49234,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK WISCONSIN,Spain,N/M N/M N/M,FOR ACCOUNT COMPAGNE FORESTIERE DE B.P. 1616 - DOUALA - CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNT COMPAGNE FORESTIERE DE B.P. 1616 - DOUALA - CAMEROUN 237-33425703 TEL EX 237-3342 68, ,3,PONU7990894 PONU7844842 MSKU0373191,4EB0 4EB0 4EB0,26,BDL,44,CM,SAFM560571612, , ,1310,CM0110445 CM0110447 CM0110446,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF D",PO BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
