PRODUCT DESCRIPTION,IMPORTER,IMPORTER ENTITY,SHIPPER,ARRIVAL DATE,GROSS WEIGHT (LB),GROSS WEIGHT (KG),FOREIGN PORT,US PORT,VESSEL NAME,COUNTRY OF ORIGIN,MARKS &AMP; NUMBERS,CONSIGNEE ADDRESS,SHIPPER ADDRESS,ZIP CODE,NO. OF CONTAINERS,CONTAINER NUMBER,CONTAINER TYPE,QUANTITY,QUANTITY UNIT,MEASUREMENT,MEASUREMENT UNIT,BILL OF LADING,HOUSE VS MASTER,MASTER B/L,VOYAGE NUMBER,SEAL,SHIP REGISTERED IN,IN-BOND ENTRY TYPE,CARRIER CODE,CARRIER NAME,CARRIER CITY,CARRIER STATE,CARRIER ZIP,CARRIER ADDRESS,NOTIFY PARTY,NOTIFY ADDRESS,PLACE OF RECEIPT
"21PCS GREENHEART(CHLOROCARDIUM RODIEI) ROUND PILES GR03- S EL, BUTT 14''-16'', 39'LENGTH 819LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,03/16/2021,24020,10918,Puerto Manzanillo,"Port Everglades, Florida",SPIRIT OF HAMBURG,Panama,1 - 40 ST,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL GEORGETOWN GEORGETOWN 592-6668440,33756,1,MSKU8224450,4EB0,1,CTN,0,CM,SEAU209041689, , ,110N,CTA565922 GY0000450,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"50PCS GREENHEART(CHLOROCARDIUM RODIEI) ROUND PILES GR03-SEL , BUTT 11''-12-1/2'',25' LENGT H1250LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,03/01/2021,24103,10956,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK BAHAMAS,Panama,1 - 40 ST,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,WINDSOR ESTATES 32 WINDSOR ESTATES PETER HALL GEORGETOWN 592-6668440,33756,1,HASU4021121,4EB0,1,CTN,0,CM,SEAU207960590, , ,107N,CTA 561504 GY0000998,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,RICHARD MURRAY & COMPANY INC,109 N CONCEPTION STREET MOBILE PO BOX: -,GEORGETOWN
"21PCS GREENHEART(CHLOROCARDIUM RODIEI) ROUND PILES GR03 - S EL, BUTT 7.5''-9'',16'LENGTH3 36LF 83PCS GREENHEART(CHLOROC ARDIUM RODIEI) ROUND PILES GR 03 - SEL, BUTT 7.5''-9'', 20' LENGTH","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,02/01/2021,22308,10140,Puerto Manzanillo,"Philadelphia, Pennsylvania",HAMMONIA HUSUM,Panama,1 - 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA 592-6668440,33756-3968,1,HASU4697646,4EB0,1,CTN,0,CM,SEAU207324742, , ,103N,559952 GY0000747,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,RICHARD MURRAY & COMPANY INC,109 N CONCEPTION STREET MOBILE PO BOX: -,GEORGETOWN
"48PCS GREENHEART(CHLOROCARDIUM RODIEI) LUMBER GR04- SEL, RO UGH SAWN 4''-12''-24'4608 B F 12PCS GREENHEART ( CHLOROCA RDIUM RODIEI) LUMBER GR01-SEL , ROUGH SAWN 12''-12''-24'34 56 BF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,02/01/2021,19114,8688,Puerto Manzanillo,"Philadelphia, Pennsylvania",HAMMONIA HUSUM,Panama,1 - 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA 592-6668440,33756-3968,1,TCKU6000610,4EB0,1,CTN,0,CM,SEAU207324670, , ,103N,559953 GY0000746,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"42PCS GREENHEART (CHLOROCARDIU M RODIEI) LUMBER GR04- SEL,RO UGH SAWN 4''-12''-24'4032BF 14PCS GREENHEART (CHLOROCARDI UM RODIEI) GR01-SEL, ROUGH SA WN 12''-12''-24'4032BF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,01/18/2021,19114,8688,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK BAHAMAS,Panama,1 - 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA 592-6668440,33756-3968,1,MSKU1693970,4EB0,1,CTN,0,CM,SEAU206999855, , ,101N,559015 GY0000350,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"21PCS GREENHEART(CHLOROCARDIUM RODIEI) ROUND PILES GR03-SEL , BUTT 14''-16'',39' LENGTH81 9LF HS CODE : 440420","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,01/18/2021,24971,11350,Cartagena,"Port Everglades, Florida",MAERSK GATESHEAD,Colombia,1 - 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA 592-6668440,33756-3968,1,MRKU5100937,4EB0,1,CTN,0,CM,SEAU207000005, , ,102N,GY0003181,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"1 LOTS 108 SQUARES TAPER SAWN WALLABA SHINGLES (EPERUAFALCATA) GR11- PRIME , LENGTH 18''-WIDTH 3''-10'' THICKNESS 7/16''- EXPOSURE 6'' BSC: 0381931, FREIGHT COLLECT",MBAOBOIS,MBAOBOIS,PRESTIGE TIMBERS INC,01/03/2021,47905,21775,Pointe a Pitre,"Houston, Texas",ALEXANDRA,Guadeloupe,NO MARKS,KM21-ROUTE DE RUFISQUE GRAND MBAO SENEGAL,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA TE GUYANA, ,1,GESU1364491,2200,1,PCS,0,CM,CMDUCUY0108443, , ,0DV7Q,H0428706 OF054270,MARSHALL ISLANDS, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,BASILICATO CORPORATION ESB,1001 S MYRTLE AVE SUITE 1 CLEARWATER,"GEORGETOWN, GY"
"SHINGLES BREAKDOWN 470 BUNDLES 94 SQUARES WALLABA SHINGLES LENGTH: 18 WIDTH: 3 - 10 BUTT THICKNESS: 7/16, EXPOSURE: 5-1/2 42 BUNDLES 525 LF WALLABA HIP AND RIDGE SHINGLES LENGTH: 18 WIDTH: 4 - 4-1/2 THICKNESS: 1/2 EXPOSURE: 6",BAHAMAS MARINE CONSTRUCTION COMPANY,BAHAMAS MARINE CONSTRUCTION COMPANY,PRESTIGE TIMBERS INC.,12/02/2020,43175,19625,Point Lisas,"West Palm Beach, Florida",TROPIC ISLAND,Trinidad,TTRU2650630,21ST CENTURY ROAD PO BOX SPR 63796 NASSAU BS,32 WINDSOR ESTATE PETER'S HALL EAST BANK DEMERARA GY,63796,1,TTRU2650630,22G1,512,PCS,0, ,TSCW14590264, , ,48,537635 997143,SAINT VINCENT AND THE GRENADINES,63 - Immediate Exportation,TSCW,TROPICAL SHIPPING & CONSTRUCTION CO,WEST PALM BEACH,FL,33404-6920,5 EAST 11TH STREET,-NOT AVAILABLE-,-NOT AVAILABLE-,31200
"21PCS GREENHEART (CHLOROCARDIU M RODIEI) ROUND PILES GRO3 - SEL BUTT 14''-16'',39' LENGTH 819LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,11/30/2020,20178,9172,Cartagena,"Port Everglades, Florida",SPIRIT OF HAMBURG,Colombia,1 - 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA GUYANA. 592-6668440,33756-3968,1,TCKU7281071,4EB0,1,CTN,0,CM,SEAU911381099, , ,048N,PA 0336551,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"4PCS GREENHEART(CHLOROCARDIUM RODIEI) ROUND PILES GR03- SEL , BUTT 16''-18'',44' LENGTH17 6LF 8PCS (CHLOROCARDIUM RODIE I) ROUND PILES GR03 - SEL, BU TT 12''-14'',39' LENGTH312LF 8PCS (CHLOROCARDIUM RODIEI) R, OUND PILES GR03 - SEL, BUTT 1 3''-15'', 44' LENGTH352LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,11/30/2020,25190,11450,Cartagena,"Port Everglades, Florida",SPIRIT OF HAMBURG,Colombia,1 - 45 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA 5926668440,33756-3968,1,MSKU4672591,LEB0,1,CTN,0,CM,SEAU206411964, , ,048N,GY0003044,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"21PCSGREENHEART (CHLOROCARDIUM RODIEI) ROUND PILES GR03- SE L , BUTT 14'' - 16'', 39'LENGT H819LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,11/30/2020,18910,8595,Cartagena,"Port Everglades, Florida",SPIRIT OF HAMBURG,Colombia,1 - 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA 592-6668440,33756-3968,1,TCKU6845916,4EB0,1,CTN,0,CM,SEAU206251229, , ,048N,GY 0000151,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"23PCS GREENHEART(CHLOROCARDIUM RODIEI) ROUND PILES GR03- SE L, BUTT 12''-14'',39' LENGTH8 97LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,11/30/2020,22084,10038,Cartagena,"Port Everglades, Florida",SPIRIT OF HAMBURG,Colombia,1 - 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA 5926668440,33756-3968,1,MSKU1652550,4EB0,1,CTN,0,CM,SEAU206411956, , ,048N,GY0003045,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"17PCS GREENHEART (CHLOROCARDIU M RODIEI) ROUND PILES GR03 - SEL, BUTT 16''-18'', 44' LENGT H748LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,11/30/2020,21780,9900,Cartagena,"Port Everglades, Florida",SPIRIT OF HAMBURG,Colombia,1 - 45 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA 592-6668440,33756-3968,1,MSKU4741809,LEB0,1,CTN,0,CM,SEAU206251863, , ,048N,GY 0003047,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"23PCS GREENHEART (CHLOROCARDIU M RODIEI) ROUND PILES GR03- S EL BUTT 12''-14'', 39' LENGTH 897LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,11/30/2020,16606,7548,Cartagena,"Port Everglades, Florida",SPIRIT OF HAMBURG,Colombia,1 - 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA 592-6668440,33756-3968,1,TCKU6855494,4EB0,1,CTN,0,CM,SEAU206252097, , ,048N,GY 0003046,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"1 LOTS 25PCS GREENHEART (CHLOROCARDIUM RODIEI) ROUNDPILES GR03-SEL, BUTT 28CM-32CM, 11.8 METERS LENGTH295LM FREIGHT COLLECT",SAELENS TRADING BVBA,SAELENS TRADING BVBA,PRESTIGE TIMBERS INC,11/29/2020,46218,21008,Pointe a Pitre,"Houston, Texas",RHODOS,Guadeloupe,NO MARKS,KALVERSTRAAT 1 KRUISHOUTEM ERPE-MERE TE BELGIUM,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA TE GUYANA, ,1,TCNU7222535,4500,1,PCS,0,CM,CMDUCUY0108379, , ,0DV7G,SL050060 G6181722,LIBERIA, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE - SUITE 1 CLEARWATER FL 33756 UNITED STATES,"GEORGETOWN, GY"
"WALLABA SHINGLES BREAKDOWN 470 BUNDLES 94 SQUARES WALLABA SHINGLES LENGTH: 18 WIDTH: 3 - 10 THICKNESS: 7/16' - 1/8, EXPOSURE: 5 - 1/2 42 BUNDLES WALLABA HIP AND RIDGE LENGTH: 18 WIDTH: 4 - 4-1/2 THICKNESS: 1/16 - 1/8 EXPOSURE:6",BAHAMAS MARINE CONSTRUCTION COMPANY,BAHAMAS MARINE CONSTRUCTION COMPANY,PRESTIGE TIMBERS INC.,11/24/2020,43175,19625,Point Lisas,"West Palm Beach, Florida",TROPIC JEWEL,Trinidad,DRYU2149568,21ST CENTURY ROAD PO BOX SPR 63796 NASSAU BS,32 WINDSOR ESTATE PETER'S HALL EAST BANK DEMERARA GY,63796,1,DRYU2149568,22G1,512,PCS,0, ,TSCW14578426, , ,39,997046 997045,SAINT VINCENT AND THE GRENADINES,63 - Immediate Exportation,TSCW,TROPICAL SHIPPING & CONSTRUCTION CO,WEST PALM BEACH,FL,33404-6920,5 EAST 11TH STREET,-NOT AVAILABLE-,-NOT AVAILABLE-,31200
"1 LOTS 25PCS GREENHEART (CHLOROCARDIUM RODIEI) ROUNDPILES GR03- SEL, BUTT 28CM-32CM, 11.8 METERS LENGTH295LM FREIGHT COLLECT",SAELENS TRADING BVBA,SAELENS TRADING BVBA,PRESTIGE TIMBERS INC,11/17/2020,48275,21943,Pointe a Pitre,"Houston, Texas",MARY,Guadeloupe,NO MARKS,KALVERSTRAAT 1 9770 KRUISHOUTEM BELGIUM,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA GUYANA, ,1,FCIU8271631,4500,1,PCS,0,CM,CMDUCUY0108349, , ,0DV7C,6181748 SL049952,MARSHALL ISLANDS, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,BASILICATO NORTH AMERICA LLC,1001 S MYRTLE AVE SUITE 1 CLEARWATER UNITED STATES,"GEORGETOWN, GY"
"37PCS GREENHEART ( CHLOROCARDI UM RODIEI) ROUND PILES GR03 - SEL , BUTT 10'' - 14'', 16'-3 8' LENGTH1005LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,11/09/2020,18709,8504,Puerto Manzanillo,"Philadelphia, Pennsylvania",HAMMONIA HUSUM,Panama,1 - 40 ST,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,32 WINDSOR ESTATES PETER'S HALL GEORGETOWN GUYANA 592-6668440,33756,1,MSKU8605565,4EB0,1,CTN,0,CM,SEAU205630846, , ,044N,PA 0336511,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"GREENHEART( CHLOROCARDIUM RODI EI) ROUND PILES GR03- SEL, BU TT 12''-14'',39' LENGTH897LF",BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,11/02/2020,16171,7350,Cartagena,"Port Everglades, Florida",DUBLIN EXPRESS,Colombia,1 - 40 ST,1001 S MYRTLE AVE SUITE 1 CLEARWATER PO BOX: - 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA 592-6668440, ,1,PONU7289652,4EB0,1,CTN,0,CM,SEAU205547987, , ,044N,PA 0336512,GERMANY, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASILICATO NORTH AMERICA LLC,1001 S MYRTLE AVE SUITE 1 CLEARWATER 33756,GEORGETOWN
25 PIECE(S) GREENHEART (CHLOROCARDIUM RODIEI) ROUND PILES FREIGHT COLLECT,SAELENS TRADING BVBA,SAELENS TRADING BVBA,PRESTIGE TIMBERS INC,11/01/2020,41917,19053,Pointe a Pitre,"Houston, Texas",ALEXIS,Guadeloupe,NO MARKS,KALVERSTRAAT 1 9770 KRUISHOUTEM BELGIUM,LOT 32 WINDSOR ESTATES PETERS HALL EAST BANK DEMERARA TE GUYANA, ,1,APHU7012720,4500,25,PCS,0,CM,CMDUCUY0108323, , ,0DV78,OF026290 SL001252,MARSHALL ISLANDS, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,BASILICATO CORPORATION,1001 S MYRTLE AVE CLEARWATER FL 33756 UNITED STATES,"GEORGETOWN, GY"
"19PCS GREENHEART (CHLOROCARDIU M RODIEI) ROUND PILES GR03 - S EL, BUTT 12''-14'', 44' LENGTH836LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,10/26/2020,19317,8780,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK BAHAMAS,Panama,1 - 45 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA GUYANA. 592-6668440,33756-3968,1,MSKU4578121,LEB0,1,CTN,0,CM,SEAU205211840, , ,042N,534681 SA 3062824,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"22PCS GREENHEART (CHLOROCARDIU M RODIEI) ROU ND PILES GR03- SEL, BUTT 14'' -16'',39' LENGTH858LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,10/19/2020,21294,9679,Cartagena,"Port Everglades, Florida",SPIRIT OF HAMBURG,Colombia,1 - 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,"LOT 32 WINDSOR ESTATES, PETER'S HAL EAST BANK DEMERARA GUYANA. 592-6668440",33756-3968,1,MRKU0641219,4CB0,1,CTN,0,CM,SEAU205181757, , ,042N,SA 3062581,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"GREENHEART(CHLOROCARDIUM RODIE I)ROUND PILES GR03- SEL BUTT 14''-16'',39' LENGTH858LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,10/19/2020,20811,9460,Cartagena,"Port Everglades, Florida",SPIRIT OF HAMBURG,Colombia,1 - 40 ST,1001 S MYRTLE AVE SUITE 1 CLEARWATER FL 33756 1-7275813593,32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA GUYANA. 592-6668440,33756,1,MSKU1489062,4EB0,1,CTN,0,CM,SEAU205364183, , ,042N,SA3062255,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"23PCS GREENHEART (CHLOROCARDIU M RODIEI) ROUND PILES GR03- SEL, B UTT 12''-14'',39'LENGTH","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,10/19/2020,15184,6902,Cartagena,"Port Everglades, Florida",SPIRIT OF HAMBURG,Colombia,1 - 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,"LOT 32 WINDSOR ESTATES, PETER'S HAL EAST BANK DEMERARA GUYANA. 592-6668440",33756-3968,1,MSKU6544835,4CB0,1,CTN,0,CM,SEAU205029919, , ,042N,SA 3062848,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"18PCS GREENHEART (CHLOROCARDIU M RODIEI) RO UND PILES GR03-SEL, BUTT 16'' -18'',44' LENGTH792LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,10/19/2020,22266,10121,Cartagena,"Port Everglades, Florida",SPIRIT OF HAMBURG,Colombia,1 - 45 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,"LOT 32 WINDSOR ESTATES, PETER'S HAL EAST BANK DEMERARA GUYANA. 592-6668440",33756-3968,1,PONU3059158,LEB0,1,CTN,0,CM,SEAU205029929, , ,042N,CTA534829 SA3062748,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
36PCS GREENHEART (CHLOROCARDI UM RODIEI) LUMBER GR04 - SEL ROUGH SAWN 4''-12''-24'1152B F GR01 - SEL ROUGH SAWN 12'' -12''-24'6912BF,"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,09/14/2020,19114,8688,Puerto Manzanillo,"Philadelphia, Pennsylvania",SPIRIT OF SHANGHAI,Panama,1 - 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,LOT 32 WINSOR ESTATES PETER'S HALL EAST BANK DEMERARA GUYANA. 592-6668440,33756-3968,1,MRKU1040423,4CB0,1,CTN,0,CM,SEAU204594573, , ,032N,SA3062293,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
108 SQUARES TAPER SAWN WALLAB A SHINGLES (EPERUAFALCATA) G R11- PRIME LENGTH 18'' WIDTH 3 ''-10'' THICKNESS 7/16''- EXP OSURE 6'',"BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,09/14/2020,19594,8906,Cartagena,"Port Everglades, Florida",MAERSK GATESHEAD,Colombia,1- 20 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA GUYANA 592-6668440,33756-3968,1,MSKU2170594,2CB0,1,CTN,0,CM,SEAU204594564, , ,037N,SA3062255,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"19 PCS GREENHEART (CHLOROCARDI UM RODIEI) ROUND PILES GR03 - SEL, BUTT 16''- 18'', 44' LEN GTH836LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC.,08/31/2020,22134,10061,Cartagena,"Port Everglades, Florida",NORTHERN PRACTISE,Colombia,1 - 45 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,"LOT 32 WINDSOR ESTATES, PETER'S HAL EAST BANK DEMERARA GUYANA. 592-6668440",33756-3968,1,MSKU4800305,LEB0,1,CTN,0,CM,SEAU203998479, , ,035N,529145 SA3060613,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"22PCS GREENHEART (CHLOROCARDIU M RODIEI) ROUND PILES GR03 - SEL, BUTT 14'' - 16'', 39' LEN GTH858LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,08/31/2020,21324,9693,Cartagena,"Port Everglades, Florida",NORTHERN PRACTISE,Colombia,1 - 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,"LOT 32 WINDSOR ESTATES, PETER'S HAL EAST BANK DEMERARA GUYANA. 592-6668440",33756-3968,1,PONU1667138,4CB0,1,CTN,0,CM,SEAU204365502, , ,035N,529052 SA 3060538,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
